6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
6851980257,6817,KEY ON,2015-10-16 08:37:39,-40.38988166666667,175.57959666666667,0,0,221376.168,,"75 Totara Road, Awapuni, Palmerston North City",25.650482478415437
